Satellite,HD 56957 b Sat 4d,HD 56957 b,HD 56957,1.490000,No
System,HD 5891
Star,HD 5891,HD 5891,G5,4673.00,1.93
Planet,HD 5891 b,HD 5891,HD 5891,177.11000000,12.600
System,HD 59686 A
Star,HD 59686 A,HD 59686 A,K2 III,4658.00,1.90
Planet,HD 59686 A b,HD 59686 A,HD 59686 A,299.36000000,12.700
Satellite,HD 59686 A b Sat 1a,HD 59686 A b,HD 59686 A,1.760000,Yes
Satellite,HD 59686 A b Sat 2b,HD 59686 A b,HD 59686 A,1.870000,No
Satellite,HD 59686 A b Sat 3c,HD 59686 A b,HD 59686 A,1.740000,No
Satellite,HD 59686 A b Sat 4d,HD 59686 A b,HD 59686 A,0.840000,No
System,HD 60292
Star,HD 60292,HD 60292,K0 III,4348.00,1.70
Planet,HD 60292 b,HD 60292,HD 60292,495.40000000,12.700
System,HD 60532
Star,HD 60532,HD 60532,F6 IV,6245.00,1.50
Planet,HD 60532 b,HD 60532,HD 60532,201.90000000,13.800
System,HD 60532
Star,HD 60532,HD 60532,F6 IV,6245.00,1.50
Planet,HD 60532 c,HD 60532,HD 60532,600.10000000,13.300
System,HD 62364
Star,HD 62364,HD 62364,F7 V,6255.00,1.16
Planet,HD 62364 b,HD 62364,HD 62364,5138.00000000,12.100
System,HD 62364
Star,HD 62364,HD 62364,F7 V,6255.00,1.19
Planet,HD 62364 c,HD 62364,HD 62364,74839.94555000,12.000
Satellite,HD 62364 c Sat 1a,HD 62364 c,HD 62364,1.840000,No
System,HD 62509
Star,HD 62509,HD 62509,K0IIIvar,4892.63,2.00
Planet,HD 62509 b,HD 62509,HD 62509,589.64000000,13.300
System,HD 62549
Star,HD 62549,HD 62549,,5930.46,1.08
Planet,HD 62549 b,HD 62549,HD 62549,14306.88519000,12.600
System,HD 63433
Star,HD 63433,HD 63433,G5 V,5688.00,0.99
Planet,HD 63433 b,HD 63433,HD 63433,7.10793790,2.112
System,HD 63433
Star,HD 63433,HD 63433,G5 V,5688.00,0.99
Planet,HD 63433 c,HD 63433,HD 63433,20.54379100,2.521
System,HD 63433
Star,HD 63433,HD 63433,G5 V,5688.00,0.99
Planet,HD 63433 d,HD 63433,HD 63433,4.20907500,1.073
System,HD 63454
Star,HD 63454,HD 63454,K4 V,4812.00,0.42
Planet,HD 63454 b,HD 63454,HD 63454,2.81805000,12.310
Satellite,HD 63454 b Sat 1a,HD 63454 b,HD 63454,1.270000,No
Satellite,HD 63454 b Sat 2b,HD 63454 b,HD 63454,0.930000,No
Satellite,HD 63454 b Sat 3c,HD 63454 b,HD 63454,1.570000,No
Satellite,HD 63454 b Sat 4d,HD 63454 b,HD 63454,0.800000,No
System,HD 63765
Star,HD 63765,HD 63765,G9 V,5449.00,0.65
Planet,HD 63765 b,HD 63765,HD 63765,358.00000000,14.200
System,HD 63935
Star,HD 63935,HD 63935,,5534.00,0.93
Planet,HD 63935 b,HD 63935,HD 63935,9.05881100,2.990
System,HD 63935
Star,HD 63935,HD 63935,,5534.00,0.93
Planet,HD 63935 c,HD 63935,HD 63935,21.40230000,2.900
System,HD 64114
Star,HD 64114,HD 64114,G7 V,5676.00,0.95
Planet,HD 64114 b,HD 64114,HD 64114,45.79100000,4.410
System,HD 64121
Star,HD 64121,HD 64121,G8/K0 III,5078.00,1.64
Planet,HD 64121 b,HD 64121,HD 64121,623.00000000,13.200
System,HD 6434
Star,HD 6434,HD 6434,G2/3 V,5769.00,1.10
Planet,HD 6434 b,HD 6434,HD 6434,21.99800000,14.200
Satellite,HD 6434 b Sat 1a,HD 6434 b,HD 6434,0.320000,No
Satellite,HD 6434 b Sat 2b,HD 6434 b,HD 6434,1.980000,No
Satellite,HD 6434 b Sat 3c,HD 6434 b,HD 6434,1.070000,No
System,HD 65216
Star,HD 65216,HD 65216,G5 V,5612.00,0.87
Planet,HD 65216 b,HD 65216,HD 65216,577.60000000,13.600
System,HD 65216
Star,HD 65216,HD 65216,G5 V,5612.00,0.87
Planet,HD 65216 c,HD 65216,HD 65216,5370.00000000,13.400
System,HD 66141
Star,HD 66141,HD 66141,K2 III,4323.00,1.10
Planet,HD 66141 b,HD 66141,HD 66141,480.50000000,12.800
Satellite,HD 66141 b Sat 1a,HD 66141 b,HD 66141,0.600000,No
Satellite,HD 66141 b Sat 2b,HD 66141 b,HD 66141,0.810000,No
Satellite,HD 66141 b Sat 3c,HD 66141 b,HD 66141,0.760000,No
System,HD 66428
Star,HD 66428,HD 66428,G8 IV (+ G),5716.00,1.01
Planet,HD 66428 b,HD 66428,HD 66428,2269.81726000,12.400
System,HD 66428
Star,HD 66428,HD 66428,G8 IV (+ G),5647.60,1.01
Planet,HD 66428 c,HD 66428,HD 66428,10478.84437000,13.500
Satellite,HD 66428 c Sat 1a,HD 66428 c,HD 66428,1.270000,No
Satellite,HD 66428 c Sat 2b,HD 66428 c,HD 66428,1.600000,No
Satellite,HD 66428 c Sat 3c,HD 66428 c,HD 66428,0.900000,No
System,HD 67087
Star,HD 67087,HD 67087,F8 V,6330.00,1.36
Planet,HD 67087 b,HD 67087,HD 67087,352.20000000,13.100
System,HD 67087
Star,HD 67087,HD 67087,F8 V,6330.00,1.36
Planet,HD 67087 c,HD 67087,HD 67087,2374.00000000,12.900
System,HD 6718
Star,HD 6718,HD 6718,G5 V,5801.00,1.08
Planet,HD 6718 b,HD 6718,HD 6718,2496.00000000,13.500
System,HD 68402
Star,HD 68402,HD 68402,G5 IV/V,5950.00,1.12
Planet,HD 68402 b,HD 68402,HD 68402,1103.00000000,12.600
System,HD 6860
Star,HD 6860,HD 6860,M0 III,3802.00,2.49
Planet,HD 6860 b,HD 6860,HD 6860,663.87000000,11.900
System,HD 68988
Star,HD 68988,HD 68988,G2 V,5932.00,1.28
Planet,HD 68988 b,HD 68988,HD 68988,6.27711000,13.400
Satellite,HD 68988 b Sat 1a,HD 68988 b,HD 68988,1.910000,No
Satellite,HD 68988 b Sat 2b,HD 68988 b,HD 68988,1.540000,No
Satellite,HD 68988 b Sat 3c,HD 68988 b,HD 68988,1.580000,Yes
System,HD 68988
Star,HD 68988,HD 68988,G2 V,5883.41,1.17
Planet,HD 68988 c,HD 68988,HD 68988,16000.00000000,12.300
System,HD 69123
Star,HD 69123,HD 69123,K1 III,4842.00,1.68
Planet,HD 69123 b,HD 69123,HD 69123,1193.30000000,13.100
System,HD 69830
Star,HD 69830,HD 69830,K0V,5385.00,0.86
Planet,HD 69830 b,HD 69830,HD 69830,8.66700000,3.170
System,HD 69830
Star,HD 69830,HD 69830,K0V,5385.00,0.86
Planet,HD 69830 c,HD 69830,HD 69830,31.56000000,3.460
System,HD 69830
Star,HD 69830,HD 69830,K0V,5385.00,0.86
Planet,HD 69830 d,HD 69830,HD 69830,197.00000000,4.450
System,HD 70573
Star,HD 70573,HD 70573,G1-1.5 V,5737.00,1.00
Planet,HD 70573 b,HD 70573,HD 70573,851.80000000,12.800
Satellite,HD 70573 b Sat 1a,HD 70573 b,HD 70573,0.280000,No
Satellite,HD 70573 b Sat 2b,HD 70573 b,HD 70573,1.180000,No
System,HD 70642
Star,HD 70642,HD 70642,G6 V,5732.00,1.08
Planet,HD 70642 b,HD 70642,HD 70642,2124.54000000,13.000
Satellite,HD 70642 b Sat 1a,HD 70642 b,HD 70642,0.550000,No
Satellite,HD 70642 b Sat 2b,HD 70642 b,HD 70642,0.360000,No
System,HD 7199
Star,HD 7199,HD 7199,K1 IV,5371.00,0.77
Planet,HD 7199 b,HD 7199,HD 7199,615.00000000,11.100
System,HD 72490
Star,HD 72490,HD 72490,G5,4934.00,1.21
Planet,HD 72490 b,HD 72490,HD 72490,858.00000000,13.500
System,HD 72659
Star,HD 72659,HD 72659,G2 V,5932.00,1.09
Planet,HD 72659 b,HD 72659,HD 72659,3549.39854000,13.200
System,HD 72659
Star,HD 72659,HD 72659,G2 V,5932.00,1.09
Planet,HD 72659 c,HD 72659,HD 72659,18207.72098000,12.100
System,HD 72892
Star,HD 72892,HD 72892,G5 V,5688.00,1.01
Planet,HD 72892 b,HD 72892,HD 72892,39.44603000,12.800
System,HD 73256
Star,HD 73256,HD 73256,G8 IV,5570.00,1.00
Planet,HD 73256 c,HD 73256,HD 73256,2690.00000000,12.200
System,HD 73267
Star,HD 73267,HD 73267,K0 V,5387.00,0.93
Planet,HD 73267 b,HD 73267,HD 73267,1257.99159000,13.000
System,HD 73267
Star,HD 73267,HD 73267,K0 V,5317.00,0.93
Planet,HD 73267 c,HD 73267,HD 73267,17071.78045000,12.800
System,HD 73526
Star,HD 73526,HD 73526,G6 V,5601.00,1.14
Planet,HD 73526 b,HD 73526,HD 73526,188.30000000,13.100
System,HD 73526
Star,HD 73526,HD 73526,G6 V,5633.00,1.01
Planet,HD 73526 c,HD 73526,HD 73526,379.10000000,13.300
System,HD 73534
Star,HD 73534,HD 73534,G5,4917.00,1.16
Planet,HD 73534 b,HD 73534,HD 73534,1750.00000000,13.700
System,HD 73583
Star,HD 73583,HD 73583,K4 V,4511.00,0.73
Planet,HD 73583 b,HD 73583,HD 73583,6.39804200,2.790
System,HD 73583
Star,HD 73583,HD 73583,K4 V,4511.00,0.73
Planet,HD 73583 c,HD 73583,HD 73583,18.87974000,2.390
System,HD 74156
Star,HD 74156,HD 74156,G0,6068.00,1.10
Planet,HD 74156 b,HD 74156,HD 74156,51.63564000,13.500
System,HD 74156
Star,HD 74156,HD 74156,G0,6068.00,1.10
Planet,HD 74156 c,HD 74156,HD 74156,2448.48726000,12.500
System,HD 7449
Star,HD 7449,HD 7449,F9.5 V,6024.00,1.20
Planet,HD 7449 b,HD 7449,HD 7449,1270.55195000,12.600
Satellite,HD 7449 b Sat 1a,HD 7449 b,HD 7449,1.100000,No
System,HD 74698
Star,HD 74698,HD 74698,G5 V,5783.00,1.04
Planet,HD 74698 b,HD 74698,HD 74698,15.01700000,5.120
Satellite,HD 74698 b Sat 1a,HD 74698 b,HD 74698,0.580000,Yes
Satellite,HD 74698 b Sat 2b,HD 74698 b,HD 74698,0.970000,No
Satellite,HD 74698 b Sat 3c,HD 74698 b,HD 74698,0.620000,No
System,HD 74698
Star,HD 74698,HD 74698,G5 V,5783.00,1.04
Planet,HD 74698 c,HD 74698,HD 74698,3449.00000000,14.000
System,HD 75289
Star,HD 75289,HD 75289,G0,6117.00,1.29
Planet,HD 75289 b,HD 75289,HD 75289,3.50927000,14.200
System,HD 75302
Star,HD 75302,HD 75302,G5 V,5697.46,1.06
Planet,HD 75302 b,HD 75302,HD 75302,4356.00000000,12.800
System,HD 75784
Star,HD 75784,HD 75784,G5,4867.00,1.26
Planet,HD 75784 b,HD 75784,HD 75784,341.20000000,13.800
System,HD 75784
Star,HD 75784,HD 75784,G5,4867.00,1.26
Planet,HD 75784 c,HD 75784,HD 75784,7900.00000000,12.800
System,HD 75898
Star,HD 75898,HD 75898,G0,5963.00,1.26
Planet,HD 75898 b,HD 75898,HD 75898,422.90000000,13.200
System,HD 76700
Star,HD 76700,HD 76700,G6 V,5644.00,0.99
Planet,HD 76700 b,HD 76700,HD 76700,3.97097000,9.600
System,HD 76920
Star,HD 76920,HD 76920,K1 III,4698.00,1.17
Planet,HD 76920 b,HD 76920,HD 76920,415.40000000,13.000
System,HD 77338
Star,HD 77338,HD 77338,K0 IV,5341.00,1.37
Planet,HD 77338 b,HD 77338,HD 77338,5.73610000,4.120
System,HD 77946
Star,HD 77946,HD 77946,F5,6046.00,1.17
Planet,HD 77946 b,HD 77946,HD 77946,6.52728200,2.705
System,HD 79181
Star,HD 79181,HD 79181,G8 III,4862.00,1.28
Planet,HD 79181 b,HD 79181,HD 79181,273.10000000,14.100
System,HD 7924
Star,HD 7924,HD 7924,K0.5 V,5131.00,0.65
Planet,HD 7924 b,HD 7924,HD 7924,5.39792000,2.400
System,HD 7924
Star,HD 7924,HD 7924,K0.5 V,5075.00,0.83
Planet,HD 7924 c,HD 7924,HD 7924,15.29900000,2.720
System,HD 7924
Star,HD 7924,HD 7924,K0.5 V,5075.00,0.83
Planet,HD 7924 d,HD 7924,HD 7924,24.45100000,2.420
System,HD 79498
Star,HD 79498,HD 79498,G5,5748.00,1.08
Planet,HD 79498 b,HD 79498,HD 79498,1807.00000000,13.600
System,HD 80606
Star,HD 80606,HD 80606,G5,5561.00,1.15
Planet,HD 80606 b,HD 80606,HD 80606,111.43670000,11.994
System,HD 80653
Star,HD 80653,HD 80653,G2,5959.00,1.18
Planet,HD 80653 b,HD 80653,HD 80653,0.71957300,1.613
System,HD 80869
Star,HD 80869,HD 80869,G5,5837.00,1.06
Planet,HD 80869 b,HD 80869,HD 80869,1752.92067000,12.800
System,HD 80883
Star,HD 80883,HD 80883,,5177.91,0.88
Planet,HD 80883 b,HD 80883,HD 80883,6383.78352000,12.800
System,HD 80913
Star,HD 80913,HD 80913,,6013.24,1.11
Planet,HD 80913 b,HD 80913,HD 80913,10839.83341000,12.000
System,HD 81040
Star,HD 81040,HD 81040,G2/G3,5755.00,1.03
Planet,HD 81040 b,HD 81040,HD 81040,1005.98854000,12.700
System,HD 81688
Star,HD 81688,HD 81688,K0 III-IV,4797.00,1.07
Planet,HD 81688 b,HD 81688,HD 81688,183.93000000,13.500
System,HD 81817
Star,HD 81817,HD 81817,K3 III,4140.00,4.30
Planet,HD 81817 b,HD 81817,HD 81817,1021.20159000,12.000
System,HD 81817
Star,HD 81817,HD 81817,K3 III,4043.33,4.30
Planet,HD 81817 c,HD 81817,HD 81817,622.97802000,12.000
System,HD 82886
Star,HD 82886,HD 82886,G0,4953.00,2.53
Planet,HD 82886 b,HD 82886,HD 82886,705.00000000,13.300
System,HD 82943
Star,HD 82943,HD 82943,G2/3V,5935.00,1.08
Planet,HD 82943 b,HD 82943,HD 82943,441.47000000,13.500
System,HD 82943
Star,HD 82943,HD 82943,G2/3V,5935.00,1.08
Planet,HD 82943 c,HD 82943,HD 82943,220.07800000,13.400
System,HD 8326
Star,HD 8326,HD 8326,K2 V,4914.00,0.80
Planet,HD 8326 b,HD 8326,HD 8326,158.99100000,9.580
System,HD 83443
Star,HD 83443,HD 83443,K0 V,5442.00,1.00
Planet,HD 83443 b,HD 83443,HD 83443,2.98562800,14.100
System,HD 83443
Star,HD 83443,HD 83443,K0 V,5442.00,1.00
Planet,HD 83443 c,HD 83443,HD 83443,8241.00000000,13.600
System,HD 8535
Star,HD 8535,HD 8535,G0 V,6136.00,1.13
Planet,HD 8535 b,HD 8535,HD 8535,1313.00000000,14.000
System,HD 85390
Star,HD 85390,HD 85390,K1.5 V,5186.00,0.76
Planet,HD 85390 b,HD 85390,HD 85390,799.52000000,6.160
System,HD 85512
Star,HD 85512,HD 85512,K5 V,4300.00,0.43
Planet,HD 85512 b,HD 85512,HD 85512,58.43000000,1.720
System,HD 8574
Star,HD 8574,HD 8574,F8,6064.00,1.34
Planet,HD 8574 b,HD 8574,HD 8574,227.00000000,13.400
System,HD 86065
Star,HD 86065,HD 86065,,4927.56,0.81
Planet,HD 86065 b,HD 86065,HD 86065,25775.78859000,12.500
Satellite,HD 86065 b Sat 1a,HD 86065 b,HD 86065,1.880000,No
Satellite,HD 86065 b Sat 2b,HD 86065 b,HD 86065,0.460000,No
Satellite,HD 86065 b Sat 3c,HD 86065 b,HD 86065,0.290000,No
Satellite,HD 86065 b Sat 4d,HD 86065 b,HD 86065,1.690000,No
System,HD 86081
Star,HD 86081,HD 86081,F8,5939.00,1.21
Planet,HD 86081 b,HD 86081,HD 86081,2.13784310,13.600
Satellite,HD 86081 b Sat 1a,HD 86081 b,HD 86081,1.960000,No
System,HD 86226
Star,HD 86226,HD 86226,G1 V,5863.00,1.02
Planet,HD 86226 b,HD 86226,HD 86226,1628.00000000,14.300
System,HD 86226
Star,HD 86226,HD 86226,G1 V,5863.00,1.02
Planet,HD 86226 c,HD 86226,HD 86226,3.98442000,2.160
System,HD 86264
Star,HD 86264,HD 86264,F7 V,6210.00,1.26
Planet,HD 86264 b,HD 86264,HD 86264,1488.79123000,12.500
System,HD 8673
Star,HD 8673,HD 8673,F5,6389.05,1.28
Planet,HD 8673 b,HD 8673,HD 8673,1644.69097000,12.300
System,HD 86950
Star,HD 86950,HD 86950,K1 III,4805.00,1.66
Planet,HD 86950 b,HD 86950,HD 86950,1270.00000000,13.000
System,HD 87646
Star,HD 87646,HD 87646,G,5770.00,1.12
Planet,HD 87646 b,HD 87646,HD 87646,13.48100000,12.400
System,HD 87883
Star,HD 87883,HD 87883,K0,4980.00,0.81
Planet,HD 87883 b,HD 87883,HD 87883,3309.22118000,12.800
System,HD 88072
Star,HD 88072,HD 88072,,5785.33,1.04
Planet,HD 88072 b,HD 88072,HD 88072,18538.79293000,12.600
System,HD 88133
Star,HD 88133,HD 88133,G5,5392.00,1.26
Planet,HD 88133 b,HD 88133,HD 88133,3.41488400,13.800
System,HD 88986
Star,HD 88986,HD 88986,G2 V,5861.00,1.25
Planet,HD 88986 b,HD 88986,HD 88986,146.05000000,2.490
System,HD 89307
Star,HD 89307,HD 89307,G0 V,5955.00,1.27
Planet,HD 89307 b,HD 89307,HD 89307,2166.00000000,13.400
Satellite,HD 89307 b Sat 1a,HD 89307 b,HD 89307,1.320000,No
Satellite,HD 89307 b Sat 2b,HD 89307 b,HD 89307,0.650000,No
System,HD 89345
Star,HD 89345,HD 89345,G5,5576.00,1.16
Planet,HD 89345 b,HD 89345,HD 89345,11.81430000,7.398
System,HD 89744
Star,HD 89744,HD 89744,F7 V,6291.00,1.86
Planet,HD 89744 b,HD 89744,HD 89744,256.78000000,12.600
System,HD 89839
Star,HD 89839,HD 89839,F7 V,6314.00,1.21
Planet,HD 89839 b,HD 89839,HD 89839,3441.00000000,12.900
System,HD 90156
Star,HD 90156,HD 90156,G5V,5599.00,0.84
Planet,HD 90156 b,HD 90156,HD 90156,49.77000000,4.430
System,HD 9174
Star,HD 9174,HD 9174,G8 IV,5577.00,1.03
Planet,HD 9174 b,HD 9174,HD 9174,1179.00000000,13.700
System,HD 92788
Star,HD 92788,HD 92788,G6 V,5744.00,1.15
Planet,HD 92788 b,HD 92788,HD 92788,325.80300000,13.000
System,HD 92788
Star,HD 92788,HD 92788,G6 V,5744.00,1.15
Planet,HD 92788 c,HD 92788,HD 92788,11611.29750000,13.000
System,HD 93083
Star,HD 93083,HD 93083,K3 V,4995.00,0.70
Planet,HD 93083 b,HD 93083,HD 93083,143.58000000,13.400
System,HD 93351
Star,HD 93351,HD 93351,,5408.00,0.94
Planet,HD 93351 b,HD 93351,HD 93351,2.45946000,1.690
System,HD 93351
Star,HD 93351,HD 93351,,5408.00,0.94
Planet,HD 93351 c,HD 93351,HD 93351,14010.29410000,12.300
System,HD 93385
Star,HD 93385,HD 93385,G2/G3 V,5977.00,1.04
Planet,HD 93385 b,HD 93385,HD 93385,7.34260000,1.880
System,HD 93385
Star,HD 93385,HD 93385,G2/G3 V,5977.00,1.04
Planet,HD 93385 c,HD 93385,HD 93385,13.18000000,2.560
System,HD 93385
Star,HD 93385,HD 93385,G2/G3 V,5977.00,1.04
Planet,HD 93385 d,HD 93385,HD 93385,45.85000000,2.890
System,HD 93963 A
Star,HD 93963 A,HD 93963 A,G0 V,5987.00,1.11
Planet,HD 93963 A b,HD 93963 A,HD 93963 A,1.03913530,1.350
System,HD 93963 A
Star,HD 93963 A,HD 93963 A,G0 V,5987.00,1.11
Planet,HD 93963 A c,HD 93963 A,HD 93963 A,3.64513980,3.228
System,HD 9446
Star,HD 9446,HD 9446,G5 V,5793.00,1.00
Planet,HD 9446 b,HD 9446,HD 9446,30.05200000,14.000
System,HD 9446
Star,HD 9446,HD 9446,G5 V,5793.00,1.00
Planet,HD 9446 c,HD 9446,HD 9446,192.90000000,13.400
System,HD 94771
Star,HD 94771,HD 94771,G3/G5 V,5631.00,1.20
Planet,HD 94771 b,HD 94771,HD 94771,2164.00000000,14.200
System,HD 94834
Star,HD 94834,HD 94834,K0,4798.00,1.11
Planet,HD 94834 b,HD 94834,HD 94834,1576.00000000,13.700
Satellite,HD 94834 b Sat 1a,HD 94834 b,HD 94834,1.330000,No
System,HD 95086
Star,HD 95086,HD 95086,A8 III,7883.00,1.77
Planet,HD 95086 b,HD 95086,HD 95086,,12.900
System,HD 95089
Star,HD 95089,HD 95089,G8/K0 IV,4918.00,1.54
Planet,HD 95089 b,HD 95089,HD 95089,464.40000000,13.700
System,HD 95089
Star,HD 95089,HD 95089,G8/K0 IV,4918.00,1.54
Planet,HD 95089 c,HD 95089,HD 95089,1785.00000000,13.100
Satellite,HD 95089 c Sat 1a,HD 95089 c,HD 95089,0.290000,No
Satellite,HD 95089 c Sat 2b,HD 95089 c,HD 95089,0.780000,No
System,HD 95127
Star,HD 95127,HD 95127,K0,4218.00,3.70
Planet,HD 95127 b,HD 95127,HD 95127,482.00000000,12.400
System,HD 95338
Star,HD 95338,HD 95338,K0.5 V,5212.00,0.83
Planet,HD 95338 b,HD 95338,HD 95338,55.08700000,3.890
System,HD 95544
Star,HD 95544,HD 95544,G0,5722.00,1.01
Planet,HD 95544 b,HD 95544,HD 95544,2041.54152000,12.800
System,GJ 411
Star,GJ 411,GJ 411,M1.5 V,3719.00,0.39
Planet,HD 95735 c,GJ 411,GJ 411,2946.00000000,3.760
System,HD 95872
Star,HD 95872,HD 95872,K0 V,5312.00,0.70
Planet,HD 95872 b,HD 95872,HD 95872,4375.00000000,13.000
System,HD 96063
Star,HD 96063,HD 96063,G6 V,5020.00,1.37
Planet,HD 96063 b,HD 96063,HD 96063,362.50000000,13.700
Satellite,HD 96063 b Sat 1a,HD 96063 b,HD 96063,1.230000,No
Satellite,HD 96063 b Sat 2b,HD 96063 b,HD 96063,0.970000,Yes
Satellite,HD 96063 b Sat 3c,HD 96063 b,HD 96063,1.000000,No
System,HD 96127
Star,HD 96127,HD 96127,K2 III,3943.00,10.94
Planet,HD 96127 b,HD 96127,HD 96127,647.29999000,12.100
Satellite,HD 96127 b Sat 1a,HD 96127 b,HD 96127,0.840000,No
Satellite,HD 96127 b Sat 2b,HD 96127 b,HD 96127,1.990000,No
Satellite,HD 96127 b Sat 3c,HD 96127 b,HD 96127,1.230000,No
Satellite,HD 96127 b Sat 4d,HD 96127 b,HD 96127,0.310000,No
System,HD 96167
Star,HD 96167,HD 96167,G5,5733.00,1.27
Planet,HD 96167 b,HD 96167,HD 96167,498.04000000,14.000
System,HD 96700
Star,HD 96700,HD 96700,G0 V,5845.00,0.89
Planet,HD 96700 b,HD 96700,HD 96700,8.12450000,2.930
System,HD 96700
Star,HD 96700,HD 96700,G0 V,5845.00,0.89
Planet,HD 96700 c,HD 96700,HD 96700,19.88000000,1.690
System,HD 96700
Star,HD 96700,HD 96700,G0 V,5845.00,0.89
Planet,HD 96700 d,HD 96700,HD 96700,103.50000000,3.610
System,HD 96992
Star,HD 96992,HD 96992,K0,4725.00,0.96
Planet,HD 96992 b,HD 96992,HD 96992,514.00000000,13.700
System,HD 97037
Star,HD 97037,HD 97037,,5874.10,1.06
Planet,HD 97037 b,HD 97037,HD 97037,6449.08337000,12.100
System,HD 97048
Star,HD 97048,HD 97048,Be9.5/AO,10000.00,2.40
Planet,HD 97048 b,HD 97048,HD 97048,,13.300
System,HD 97658
Star,HD 97658,HD 97658,K1 V,5212.00,0.85
Planet,HD 97658 b,HD 97658,HD 97658,9.48971160,2.120
System,HD 98219
Star,HD 98219,HD 98219,K0 III/IV,4925.00,1.41
Planet,HD 98219 b,HD 98219,HD 98219,433.80000000,13.400
System,HD 98649
Star,HD 98649,HD 98649,G3/G5 V,5759.00,1.02
Planet,HD 98649 b,HD 98649,HD 98649,5697.30430000,12.600
System,HD 98736
Star,HD 98736,HD 98736,G5,5271.00,0.92
Planet,HD 98736 b,HD 98736,HD 98736,968.80000000,13.300
System,HD 99109
Star,HD 99109,HD 99109,G8/K0 IV,5282.00,0.76
Planet,HD 99109 b,HD 99109,HD 99109,439.29999000,14.300
System,HD 99283
Star,HD 99283,HD 99283,K0 III,4886.00,1.76
Planet,HD 99283 b,HD 99283,HD 99283,310.40000000,13.800
System,HD 99492
Star,HD 99492,HD 99492,K2 V,4929.00,0.85
Planet,HD 99492 b,HD 99492,HD 99492,17.05030000,5.440
Satellite,HD 99492 b Sat 1a,HD 99492 b,HD 99492,1.420000,Yes
Satellite,HD 99492 b Sat 2b,HD 99492 b,HD 99492,1.660000,No
System,HD 99492
Star,HD 99492,HD 99492,K2 V,4929.00,0.85
Planet,HD 99492 c,HD 99492,HD 99492,95.23300000,4.420
System,HD 99706
Star,HD 99706,HD 99706,K0,4862.00,1.46
Planet,HD 99706 b,HD 99706,HD 99706,841.00000000,13.700
System,HD 99706
Star,HD 99706,HD 99706,K0,4862.00,1.72
Planet,HD 99706 c,HD 99706,HD 99706,1278.00000000,12.800
Satellite,HD 99706 c Sat 1a,HD 99706 c,HD 99706,0.730000,No
System,HIP 105854
Star,HIP 105854,HIP 105854,K2 III,4780.00,2.10
Planet,HIP 105854 b,HIP 105854,HIP 105854,184.20000000,12.600
System,HIP 107772
Star,HIP 107772,HIP 107772,M0 V,4006.00,0.63
Planet,HIP 107772 b,HIP 107772,HIP 107772,55.19900000,3.640
System,HIP 107773
Star,HIP 107773,HIP 107773,K1 III,4945.00,2.42
Planet,HIP 107773 b,HIP 107773,HIP 107773,144.30000000,13.400
System,HIP 109384
Star,HIP 109384,HIP 109384,G5,5180.00,0.78
Planet,HIP 109384 b,HIP 109384,HIP 109384,499.48000000,13.500
System,HIP 109600
Star,HIP 109600,HIP 109600,G5,5530.00,0.87
Planet,HIP 109600 b,HIP 109600,HIP 109600,232.08000000,13.200
System,HIP 113103
Star,HIP 113103,HIP 113103,,4930.00,0.76
Planet,HIP 113103 b,HIP 113103,HIP 113103,7.61030300,1.829
System,HIP 113103
Star,HIP 113103,HIP 113103,,4930.00,0.76
Planet,HIP 113103 c,HIP 113103,HIP 113103,14.24564800,2.400
System,HIP 114933
Star,HIP 114933,HIP 114933,K0 III,4823.00,1.39
Planet,HIP 114933 b,HIP 114933,HIP 114933,1481.60000000,13.400
Satellite,HIP 114933 b Sat 1a,HIP 114933 b,HIP 114933,1.580000,No
Satellite,HIP 114933 b Sat 2b,HIP 114933 b,HIP 114933,1.200000,Yes
Satellite,HIP 114933 b Sat 3c,HIP 114933 b,HIP 114933,1.910000,No
Satellite,HIP 114933 b Sat 4d,HIP 114933 b,HIP 114933,1.040000,No
System,HIP 116454
Star,HIP 116454,HIP 116454,K1,5089.00,0.76
Planet,HIP 116454 b,HIP 116454,HIP 116454,9.09490000,2.530
System,HIP 12961
Star,HIP 12961,HIP 12961,M0,3901.00,0.69
Planet,HIP 12961 b,HIP 12961,HIP 12961,57.43500000,13.200
System,HIP 14810
Star,HIP 14810,HIP 14810,G5,5544.00,1.01
Planet,HIP 14810 b,HIP 14810,HIP 14810,6.67389200,13.000
System,HIP 14810
Star,HIP 14810,HIP 14810,G5,5544.00,1.01
Planet,HIP 14810 c,HIP 14810,HIP 14810,147.74700000,13.600
System,HIP 14810
Star,HIP 14810,HIP 14810,G5,5544.00,1.01
Planet,HIP 14810 d,HIP 14810,HIP 14810,981.80000000,14.100
Satellite,HIP 14810 d Sat 1a,HIP 14810 d,HIP 14810,1.070000,No
Satellite,HIP 14810 d Sat 2b,HIP 14810 d,HIP 14810,1.660000,Yes
System,HIP 19976
Star,HIP 19976,HIP 19976,,4316.00,0.67
Planet,HIP 19976 b,HIP 19976,HIP 19976,50.65905000,4.940
System,HIP 21152
Star,HIP 21152,HIP 21152,F5 V,6655.00,1.40
Planet,HIP 21152 b,HIP 21152,HIP 21152,22000.00000000,12.000
System,HIP 29442
Star,HIP 29442,HIP 29442,,5289.00,0.89
Planet,HIP 29442 b,HIP 29442,HIP 29442,13.63083000,3.480
System,HIP 29442
